,t,x,y
129,12.9,0.3296980376077707,0.36377994783884665
130,13.0,0.41071033980126354,0.3914400421140041
131,13.100000000000001,0.5115891267540591,0.5044744347334379
132,13.200000000000001,0.602384183859878,0.5172766351298922
133,13.3,0.6689734308107559,0.649535679655902
134,13.4,0.7378685100501232,0.7531616187517627
135,13.5,0.7974275338824359,0.8015734782174131
136,13.600000000000001,0.8660805485991938,0.7988599024076345
137,13.700000000000001,0.9180916834644295,0.8806977279010253
138,13.8,0.939456895653084,0.9219975228900275
139,13.9,0.9742194398826004,0.9757166997631505
140,14.0,0.9843474867841044,1.0577592894021226
141,14.100000000000001,0.9892131667815107,0.9141600536995231
142,14.200000000000001,1.0007681815014124,0.9647368347800498
143,14.3,0.9810741901428522,1.0251051733803185
144,14.4,0.9589603248384274,0.9479740380685173
145,14.5,0.925359057978475,0.8828488357710106
146,14.600000000000001,0.8927273205418309,0.8559610174066876
147,14.700000000000001,0.8447696651443299,0.7651440208385571
148,14.8,0.797632903747406,0.8794474981563339
149,14.9,0.7155064902001895,0.7384205667745986
150,15.0,0.6532991177486434,0.7428416189958
151,15.100000000000001,0.5680836028210736,0.5927650793108489
152,15.200000000000001,0.501291129506941,0.3803961035149416
153,15.3,0.3986515338337979,0.38226373694740834
154,15.4,0.30451089845821344,0.4256499080210376
155,15.5,0.1971779748458016,0.2635040566188829
156,15.600000000000001,0.1103261850471829,0.17648665518478363
157,15.700000000000001,0.011763061059739191,0.0903210409711077
158,15.8,-0.08233728994246423,-0.09750993997887954
159,15.9,-0.1916034647460956,-0.23368254111325423
160,16.0,-0.2880218532522013,-0.23779346743336074
161,16.1,-0.3781121498670487,-0.2767564106259987
162,16.2,-0.47237387554567795,-0.47909456924858695
163,16.3,-0.5736850595883729,-0.5273230789542509
164,16.400000000000002,-0.6353397596573439,-0.6960077385323954
165,16.5,-0.7002201338948354,-0.6963681288652228
166,16.6,-0.7838809211979667,-0.7532809615994518
167,16.7,-0.8431946729810766,-0.8491331072654191
168,16.8,-0.8805968841715008,-0.9322004282663513
169,16.900000000000002,-0.9143857722747054,-0.9680970125583152
170,17.0,-0.9578097398531376,-0.8766861116032744
171,17.1,-0.9872143405939839,-0.9861049468700427
172,17.2,-0.9999775867002941,-1.0391086334193602
173,17.3,-1.0013890303635693,-0.9498236649813467
174,17.400000000000002,-1.000919203337516,-1.0924445522227977
175,17.5,-0.9796260420504408,-0.967608034567038
176,17.6,-0.9356275192588404,-0.9813854753580022
177,17.7,-0.9242610802899505,-0.9267522742651387
178,17.8,-0.8726689631864657,-0.8138968665318292
179,17.900000000000002,-0.7929204252065692,-0.7773082464666737
180,18.0,-0.7333962750378746,-0.7211558506182885
181,18.1,-0.6900632712391064,-0.7175448498522506
182,18.2,-0.6102764592507065,-0.6417244077162793
183,18.3,-0.5167968283336103,-0.5665493306083549
184,18.400000000000002,-0.44540234384479466,-0.48980584314620773
185,18.5,-0.34452964622344723,-0.23887449191171767
186,18.6,-0.25116543793851526,-0.31927514384247646
187,18.7,-0.1459227075357646,-0.09185211389296274
188,18.8,-0.04890676578556731,0.03295228716267581
189,18.900000000000002,0.05347690502504729,0.03894052029507038
190,19.0,0.14382186477000947,0.16658405344930355
191,19.1,0.2632357180700494,0.2661641588875506
192,19.200000000000003,0.34473060037208364,0.36412344856598233
193,19.3,0.4371973493947697,0.43454841862852167
194,19.400000000000002,0.5536018670341671,0.568048472316478
195,19.5,0.6011788495728873,0.6721939605042236
196,19.6,0.692503677044639,0.6391757171479767
197,19.700000000000003,0.7661293102480327,0.6338075307461319
198,19.8,0.8099123047276156,0.8753547241187402
199,19.900000000000002,0.8709924731108177,0.8746069271617324
200,20.0,0.9035524375384576,0.9575262808284971
201,20.1,0.9468456182615562,0.9543327426523787
202,20.200000000000003,0.9814097025148769,0.962283739719031
203,20.3,0.9862576916455437,1.0736771949256307
204,20.400000000000002,1.0022900233998988,1.1065900686965078
205,20.5,0.9898103001718053,0.9473550078656274
206,20.6,0.9760536530592191,0.9827770599972846
207,20.700000000000003,0.9683755677927094,0.9804938582167041
208,20.8,0.9337450627825585,0.9196445109793124
209,20.900000000000002,0.8802578553378667,0.9077306370344481
210,21.0,0.8315345450564484,0.8332180680736817
211,21.1,0.7804168633924627,0.7468977487859966
212,21.200000000000003,0.7160394325346353,0.7370101604030973
213,21.3,0.6296296566566812,0.5977196671373718
214,21.400000000000002,0.5540812525619712,0.563598375136032
215,21.5,0.4629568711496655,0.47214744351415533
216,21.6,0.3912587852989248,0.35908551868512634
217,21.700000000000003,0.2820467431725776,0.3456990631521021
218,21.8,0.20009828484139544,0.2392202563653048
219,21.900000000000002,0.09035038964687352,0.05450682667227939
220,22.0,-0.00995573157508979,0.05643177136213901
221,22.1,-0.10238453964784351,-0.178099553831538
222,22.200000000000003,-0.19087840180398524,-0.09966933573919237
223,22.3,-0.29772942434189165,-0.3120476828857831
224,22.400000000000002,-0.4066442888619251,-0.38935469834532044
225,22.5,-0.4980612429441876,-0.49530147296311394
226,22.6,-0.572111085128037,-0.5584528199972183
227,22.700000000000003,-0.6637368749372007,-0.683294840438637
228,22.8,-0.7273753345087035,-0.7508411288528186
229,22.900000000000002,-0.7784883567500416,-0.8580888205996283
230,23.0,-0.8384855239034523,-0.8569028959787717
231,23.1,-0.883823069643877,-0.9562673639207129
232,23.200000000000003,-0.9391926621121637,-0.955792890302999
233,23.3,-0.9709812941766814,-1.019794695559578
234,23.400000000000002,-0.9843596026592828,-0.9494432456592916
235,23.5,-1.0011213830497803,-0.9432237090469981
236,23.6,-1.0039287131447512,-1.0789419310790584
237,23.700000000000003,-0.9880607660988968,-0.9931826976396755
238,23.8,-0.9868160806052165,-0.9532912099653094
239,23.900000000000002,-0.933253046626217,-0.8777219994541802
240,24.0,-0.8959069484796068,-0.9194587507951036
241,24.1,-0.8492523120725483,-0.7915087966796154
242,24.200000000000003,-0.7810652083091462,-0.7548660952125382
243,24.3,-0.7449535360995465,-0.7237170241010827
244,24.400000000000002,-0.6769672076166995,-0.7015950945735439
245,24.5,-0.5868956201523521,-0.6457007778236247
246,24.6,-0.5003169574542342,-0.5578811780911291
247,24.700000000000003,-0.42715851333632465,-0.35716035949330255
248,24.8,-0.3078773784487202,-0.39753874776633946
249,24.900000000000002,-0.22547606670041573,-0.34870067870548804
250,25.0,-0.14440350969847798,-0.15772404043882143
251,25.1,-0.029879887449380332,0.054666368483258454
252,25.200000000000003,0.06813014900063183,0.03875028766359491
253,25.3,0.15313245302318695,0.2049951525469296
254,25.400000000000002,0.26280194537381596,0.2760303387847003
255,25.5,0.3577856806044436,0.31586412651002643
256,25.6,0.44935415371459186,0.41793073362123484
257,25.700000000000003,0.5181315525576946,0.5145405338094211
258,25.8,0.6348899336247829,0.6466706769906283
259,25.900000000000002,0.7068962369699495,0.5732053601823813
260,26.0,0.7593131502654135,0.8137354888249424
261,26.1,0.8451935752125304,0.7971279617562379
262,26.200000000000003,0.87475974897107,0.8019340643040479
263,26.3,0.9200417229608662,0.9340273759263237
264,26.400000000000002,0.9524644099483338,0.9584179703108145
265,26.5,0.9950564360812651,0.9686742607150757
266,26.6,0.9898323151455655,0.9772705325750415
267,26.700000000000003,1.0083323924242018,0.9890023400536274
268,26.8,0.9973220826594236,1.0368313885733933
269,26.900000000000002,0.9831045883121056,0.9482009378080182
270,27.0,0.9639030675253084,0.8615018296034551
271,27.1,0.9147579082944166,0.8992670067796056
272,27.200000000000003,0.882607819309036,0.8917728102276447
273,27.3,0.8294092311672772,0.8751892791709781
274,27.400000000000002,0.7661876541704598,0.8016451839919854
275,27.5,0.7008538658465115,0.7667498886736009
276,27.6,0.6294296338475055,0.6746969626906494
277,27.700000000000003,0.5395370896006387,0.5880223907450595
278,27.8,0.46075657634017486,0.45428512684487266
279,27.900000000000002,0.3573848008689268,0.3979812846603712
280,28.0,0.2756732538140275,0.2636600889454723
281,28.1,0.17734132466113606,0.18129235641848684
282,28.200000000000003,0.07445324591934123,0.04223563981667625
283,28.3,-0.023930178129547248,0.0009741140156802539
284,28.400000000000002,-0.12201851477321628,-0.2039088982462462
285,28.5,-0.2432985662707325,-0.23241749652763888
286,28.6,-0.3070182344391603,-0.36669265669857787
287,28.700000000000003,-0.3930138971272807,-0.4013464202051276
288,28.8,-0.5178995860324821,-0.5098211787649342
289,28.900000000000002,-0.6041782843026743,-0.5668103226212434
290,29.0,-0.6641463952489717,-0.6653699015692643
291,29.1,-0.712967611635982,-0.6597885764388356
292,29.200000000000003,-0.8000427143033254,-0.6888470256221325
293,29.3,-0.8488190401000952,-0.8296125299341818
294,29.400000000000002,-0.9171411974120744,-0.8711218468327206
295,29.5,-0.9338099599740356,-0.9112164889468174
296,29.6,-0.950280519147675,-0.9296460323707167
297,29.700000000000003,-0.994275805439711,-0.9155328519827504
298,29.8,-1.0024626132183025,-0.9850549342662047
299,29.900000000000002,-1.0060118380224847,-1.057537413074447
300,30.0,-0.9893430070145453,-0.8763715853590073
301,30.1,-0.9619393008065172,-1.0150173662738822
302,30.200000000000003,-0.9259083141564659,-0.9020243372791377
303,30.3,-0.9033658696685022,-0.9500448518002643
304,30.400000000000002,-0.8450216132612755,-0.8190182653168004
305,30.5,-0.7995556336355492,-0.7802596240760424
306,30.6,-0.7276092340507424,-0.7290207984844693
307,30.700000000000003,-0.6480645919876702,-0.6055610998265428
308,30.8,-0.5911339440236139,-0.6065432711463565
309,30.900000000000002,-0.48885978987747425,-0.49782702436774884
310,31.0,-0.3958228706691865,-0.4389636899293615
311,31.1,-0.30474888730799665,-0.3747998335488473
312,31.200000000000003,-0.21931382532853777,-0.1608436747800998
313,31.3,-0.12533093456080152,-0.12374155069582253
314,31.400000000000002,-0.014430946510021263,-0.10159275606544603
315,31.5,0.07230800799622895,0.1709079828058561
316,31.6,0.17747843580706035,0.23026949566435645
317,31.700000000000003,0.27462249134080086,0.26187514556207536
318,31.8,0.3714694916959298,0.41866499817854996
319,31.900000000000002,0.47639131895283937,0.45582011613120754
320,32.0,0.5467412543432377,0.6338139659266449
321,32.1,0.6312838231047112,0.6276434602691485
322,32.2,0.6816942998905596,0.6302026468037838
323,32.300000000000004,0.7549729904234886,0.7844340694014806
324,32.4,0.8471540383730178,0.7897592971428156
325,32.5,0.8871252749485026,0.8903932716343408
326,32.6,0.9410287552880385,0.9675421182665004
327,32.7,0.9375691159964306,0.8630871832892807
328,32.800000000000004,0.9866425200254647,1.0384901348905269
329,32.9,0.9864747284527977,1.0663399796886244
330,33.0,1.0029701968281066,1.021557619683921
331,33.1,0.9880989704628432,1.0022522445180289
332,33.2,0.9782408203673146,0.9986285986822013
333,33.300000000000004,0.9506277933799981,0.9048156141898807
334,33.4,0.9229422442974494,0.9411732298302993
335,33.5,0.8681968223014972,0.9038152582611201
336,33.6,0.8160375036728128,0.9139185654144167
337,33.7,0.7523715225327996,0.7420470877862483
338,33.800000000000004,0.6842545422011366,0.6859053303387371
339,33.9,0.60511338792613,0.6055636129011285
340,34.0,0.5424182449962955,0.47788283664659714
341,34.1,0.43390790747250235,0.4710613165437704
342,34.2,0.37148247968145526,0.39995998679036593
343,34.300000000000004,0.2561509329349061,0.2472056037712561
344,34.4,0.14951602125509178,0.22882663891972904
345,34.5,0.0637712599507093,0.05937946554256339
346,34.6,-0.03406128468930138,-0.15502639630212714
347,34.7,-0.13871819694637175,-0.08666829329252615
348,34.800000000000004,-0.2318978236848694,-0.20173430819049612
349,34.9,-0.35041248401807423,-0.3371487867005674
350,35.0,-0.4170813602501048,-0.39530537294000184
351,35.1,-0.5331757184003272,-0.46854139285264407
352,35.2,-0.5967488975424545,-0.6334587914644543
353,35.300000000000004,-0.6753019973246912,-0.630850857837877
354,35.4,-0.7555956652996115,-0.7507146555747986
355,35.5,-0.8070302570151258,-0.8370534246858534
356,35.6,-0.8636635720981728,-0.8615063798518181
357,35.7,-0.9124865794237745,-0.9323376827379883
358,35.800000000000004,-0.9390201881666768,-0.92922546774616
359,35.9,-0.9759482601449755,-0.9945555478713167
360,36.0,-0.9758593206617088,-1.067292246015465
361,36.1,-1.0035986145612161,-0.9197454777363823
362,36.2,-1.0160210612211007,-1.0375933359414302
363,36.300000000000004,-0.973352173414253,-1.0327914374133913
364,36.4,-0.9627799467169811,-0.931931665634326
365,36.5,-0.9261886412552728,-0.9514258291507779
366,36.6,-0.8878610148570112,-0.8288772666922926
367,36.7,-0.8311767715208647,-0.9174695516511431
368,36.800000000000004,-0.7783631815819688,-0.7913583530210858
369,36.9,-0.7224610702824187,-0.6574172921360361
370,37.0,-0.6490229905961031,-0.7298025008225848
371,37.1,-0.5558656856844488,-0.5231500405593456
372,37.2,-0.48789938135569666,-0.5286143959551577
373,37.300000000000004,-0.3800275794493909,-0.3331736453415878
374,37.4,-0.28448803093992503,-0.318824395404486
375,37.5,-0.2090974419074224,-0.1883663875431086
376,37.6,-0.09918133644880857,-0.04223409249356984
377,37.7,0.006409982782012851,-0.10751744600351264
378,37.800000000000004,0.1092865722466807,0.09969899457262574
379,37.9,0.18511042043238043,0.24692320935644302
380,38.0,0.31126706870452986,0.3324861695185609
381,38.1,0.3954753684719433,0.4301910564735171
382,38.2,0.4831629874944799,0.5036894786555228
383,38.300000000000004,0.5702261321913574,0.5349163508476297
384,38.400000000000006,0.6400442206700719,0.6643639525624528
385,38.5,0.7062137445104578,0.64804876880764
386,38.6,0.7717179988459228,0.770264707123258
387,38.7,0.8401944947742187,0.8351592401799987
388,38.800000000000004,0.895166948228144,0.9598195203233221
389,38.900000000000006,0.938609433842522,0.9611402801729488
390,39.0,0.9670885718450719,0.9389911677622005
391,39.1,0.9911709448734723,0.8639528039584365
392,39.2,0.9840023126249046,0.9566674640266961
393,39.300000000000004,0.9956765955742538,1.1183589796834124
394,39.400000000000006,1.000297221518024,1.0358820217894296
395,39.5,0.9904931957584487,0.9512070452258305
396,39.6,0.9536152833604746,0.858345314206941
397,39.7,0.9001840638353893,0.9458917787687469
398,39.800000000000004,0.8618326933909205,0.9467226258892099
399,39.900000000000006,0.8027255451532502,0.9023223360698538
400,40.0,0.7552862000302961,0.6844675776426847
401,40.1,0.6809233001810692,0.7221020530227558
402,40.2,0.5941143212249518,0.5993154843378161
403,40.300000000000004,0.5117432122440992,0.5017482193402605
404,40.400000000000006,0.4335014258726787,0.44017998653640095
405,40.5,0.33412628201144534,0.28117096341584347
406,40.6,0.2344492785578111,0.2545736509282343
407,40.7,0.1430595788264877,0.14468254546890008
408,40.800000000000004,0.05217003237772249,0.002774433146986742
409,40.900000000000006,-0.05829526843743176,-0.07318575364486146
410,41.0,-0.1446867526676277,-0.19513557612714538
411,41.1,-0.2657809950114861,-0.2528999100679352
412,41.2,-0.34229268819912395,-0.2605487667476248
413,41.300000000000004,-0.42567786901541255,-0.4907815922620207
414,41.400000000000006,-0.5301673483666393,-0.5660954819317764
415,41.5,-0.612593371575674,-0.6087161476000726
416,41.6,-0.6923419444334227,-0.5628005355765728
417,41.7,-0.7636199654350674,-0.670142316149486
418,41.800000000000004,-0.8189992677111797,-0.8130702145280405
419,41.900000000000006,-0.8906909160066893,-0.7861151474229359
420,42.0,-0.9017178904820713,-0.9287578903861695
421,42.1,-0.9596132478155943,-0.8806930681659276
422,42.2,-0.9725361027900759,-1.0844525788239432
423,42.300000000000004,-0.991913928489459,-1.01612277876122
424,42.400000000000006,-1.0116843128631516,-0.8843042221066111
425,42.5,-1.0041621812914998,-0.975648215696751
426,42.6,-0.9750256704889534,-0.9717528717403843
427,42.7,-0.955854631523845,-0.9162565079197582
428,42.800000000000004,-0.9376291846493323,-0.9510164716735606
429,42.900000000000006,-0.875397349200797,-0.7841861626194839
430,43.0,-0.8244988697619523,-0.7497013141831322
431,43.1,-0.784015778749245,-0.7856416229871466
432,43.2,-0.7109265710636611,-0.7811708622106854
433,43.300000000000004,-0.647881956966978,-0.6329203990991513
434,43.400000000000006,-0.55042410182231,-0.6645831583642061
435,43.5,-0.46575428071391217,-0.5061269886756475
436,43.6,-0.38567504019654086,-0.3065771722646272
437,43.7,-0.2937252071326354,-0.3166605842318016
438,43.800000000000004,-0.1800205504871404,-0.20481289164355224
439,43.900000000000006,-0.09535202636295674,-0.059541136037187456
440,44.0,0.005011764068263324,0.004070061588114867
441,44.1,0.11701141661409198,0.18271816351523046
442,44.2,0.21339512411273484,0.2578556928073521
443,44.300000000000004,0.31537422090437933,0.3152337440102427
444,44.400000000000006,0.418662111707584,0.3590980240839413
445,44.5,0.49205035007617526,0.3999986949454626
446,44.6,0.5810702473251602,0.6258140072321587
447,44.7,0.6387555086160176,0.6427229381774351
448,44.800000000000004,0.7439041372053884,0.6095382249000372
449,44.900000000000006,0.7971707594865718,0.7573612988720002
450,45.0,0.8473843551763353,0.8700765545919207
451,45.1,0.8956767269883563,0.8576080739305921
452,45.2,0.9443131091871738,0.8912634215696792
453,45.300000000000004,0.9641473344283932,0.9537259377357266
454,45.400000000000006,0.9946088934535295,0.9770154030229475
455,45.5,1.008696553141229,1.0413137555684975
456,45.6,1.0044274859518587,0.9545741422323594
457,45.7,0.9916194411918479,0.9296709269485179
458,45.800000000000004,0.9644772662988825,0.9431556704301237
459,45.900000000000006,0.954220288404166,0.8342805656744684
460,46.0,0.8944282572249078,0.8339913352286557
461,46.1,0.8577133578923427,0.8341978293426888
462,46.2,0.7889692766533418,0.8188097058179462
463,46.300000000000004,0.7246822490844469,0.6804706973418483
464,46.400000000000006,0.646088848111476,0.7400259833701656
465,46.5,0.5859952246925422,0.5453016935940145
466,46.6,0.507957004994058,0.5570657745673909
467,46.7,0.3918944732253696,0.4730199114231437
468,46.800000000000004,0.2993146184221674,0.3726363933484126
469,46.900000000000006,0.2291056601654012,0.20056459308720676
470,47.0,0.1344430434584233,0.04761796067822903
471,47.1,0.013946223001967042,0.03767339198585029
472,47.2,-0.07959394867501048,-0.058151821220108105
473,47.300000000000004,-0.1807801163707298,-0.14048872849034622
474,47.400000000000006,-0.25403018563750696,-0.2584050641957922
475,47.5,-0.37034602242745773,-0.413423456218747
476,47.6,-0.4422861950795473,-0.42965955694795943
477,47.7,-0.5508376086175009,-0.5996704025066265
478,47.800000000000004,-0.6546210301303872,-0.5736917645645958
479,47.900000000000006,-0.7009381753420106,-0.6452358329398812
480,48.0,-0.7718989055318679,-0.807409821019637
481,48.1,-0.8266884948977108,-0.8724619283921604
482,48.2,-0.8667713205256422,-0.9436140707430167
483,48.300000000000004,-0.9228138264613872,-0.9912493887942821
484,48.400000000000006,-0.9661509897291825,-0.9189065620994569
485,48.5,-0.9859610971023722,-1.0758792209893369
486,48.6,-1.0006286666369573,-0.945729701243668
487,48.7,-0.9959055236772227,-1.0348055182543143
488,48.800000000000004,-0.9732411507420217,-1.0510497906320553
489,48.900000000000006,-0.979787466044414,-0.9820365612352903
490,49.0,-0.9693317114579203,-0.9225310287220457
491,49.1,-0.9130258877331808,-0.9854972631078895
492,49.2,-0.875682249322208,-0.9055709305946785
493,49.300000000000004,-0.8111600678873124,-0.8330079898341727
494,49.400000000000006,-0.7679192711038507,-0.7482009129925777
495,49.5,-0.6739436218124293,-0.7117229676922823
496,49.6,-0.6226780194601229,-0.6754392266609258
497,49.7,-0.536628111701585,-0.5108041589201823
498,49.800000000000004,-0.4486508784925697,-0.39042450017565583
499,49.900000000000006,-0.34906922550642894,-0.4523983306146203
500,50.0,-0.27558432172141584,-0.2902926762284811
501,50.1,-0.15715529518353394,-0.22321486388857995
502,50.2,-0.05697000955901198,-0.16282537277920076
503,50.300000000000004,0.03847819965497383,-0.027528119650698776
504,50.400000000000006,0.14099600485169902,0.21864891664517655
505,50.5,0.22194969948828192,0.17903880231460112
506,50.6,0.3324326201978871,0.3170655859467065
507,50.7,0.4285748460182778,0.5230640025653038
508,50.800000000000004,0.5023175755225376,0.5703592955106961
509,50.900000000000006,0.5937289344662154,0.5810929538165888
510,51.0,0.6707406973435935,0.7082624684740116
511,51.1,0.7480690217039291,0.7284081132914956
512,51.2,0.7942284949337817,0.8073278979663719
513,51.300000000000004,0.8630456484359602,0.8223529381347151
514,51.400000000000006,0.8969156582227185,0.9892102121629694
515,51.5,0.950673120393284,0.9469257966477423
516,51.6,0.9676744152465829,0.983945686625118
517,51.7,0.9798189299175567,1.0473550790647013
518,51.800000000000004,1.0147510168572527,0.979644607171201
519,51.900000000000006,1.026488404525274,0.9372695018846818
520,52.0,0.9883813316112477,1.0211062849150405
521,52.1,0.9584952047442056,0.8954395284165119
522,52.2,0.9332814304629592,1.0635433714809444
523,52.300000000000004,0.903515880547307,0.9802969417188386
524,52.400000000000006,0.8265003013228351,0.8946114791807245
525,52.5,0.7870717224988159,0.7517510123186439
526,52.6,0.7244279901316907,0.8014664568315849
527,52.7,0.6506342430685254,0.7233444934845963
528,52.800000000000004,0.5963846519009958,0.5933905333340229
529,52.900000000000006,0.5019960573707656,0.47063247950521586
530,53.0,0.39587948832173836,0.4445590628722574
531,53.1,0.3051649778037515,0.3196093662876305
